time,vpsat,mfvpd,gmin,gmin_mean
0,3.24359462546841,0.0152456012431738,0,3.93697393000732
15,3.22439584614933,0.0151553627985925,3.52043770710365,3.93697393000732
30,3.20529613825909,0.015065590011306,3.64873089404951,3.93697393000732
45,3.18629507285492,0.0149762808651899,3.99435636930245,3.93697393000732
60,3.16739222244424,0.0145243252204253,3.67338997518266,3.93697393000732
75,3.14858716098154,0.0144380931375973,4.1432481624986,3.93697393000732
90,3.12987946386527,0.014352307526609,3.37946991590565,3.93697393000732
105,3.12987946386527,0.0139934998384438,5.19918448600875,3.93697393000732
