time,vpsat,mfvpd,gmin,gmin_mean
0,3.24359462546841,0.0152456012431738,0,3.59447933158354
15,3.22439584614933,0.0151553627985925,2.80879921880453,3.59447933158354
30,3.20529613825909,0.015065590011306,3.81447398094234,3.59447933158354
45,3.18629507285492,0.0149762808651899,2.84238600842012,3.59447933158354
60,3.16739222244424,0.0145243252204253,3.66354120960486,3.59447933158354
75,3.14858716098154,0.0144380931375973,3.83283872868904,3.59447933158354
90,3.12987946386527,0.014352307526609,2.96596008066748,3.59447933158354
105,3.12987946386527,0.0139934998384438,4.86721654263379,3.59447933158354
755,2.77553079803164,0.0111364872098025,3.96061888290616,3.59447933158354
